id,address,date,price,bedrooms,bathrooms,carparks
405213208,64 RAILWAY STREET ROCKDALE NSW 2216,1991-09-05,103000,,,
405363522,46 WATERSIDE PARADE PEAKHURST NSW 2210,1991-06-24,266000
405208828,979 KING GEORGES ROAD BLAKEHURST NSW 2221,1991-05-22,1000000,,,
405363461,31 BOUNDARY ROAD MORTDALE NSW 2223,1991-09-21,149500,,,
405372734,16 BLOOMFIELD STREET KEMPSEY NSW 2440,1991-06-25,128000,,,
405363286,44 BOORARA AVENUE OATLEY NSW 2223,1991-11-16,305000,,,
405363473,9 GARDINIA STREET BEVERLY HILLS NSW 2209,1991-05-24,225000,,,
405363314,19 RAWSON STREET SANS SOUCI NSW 2219,1991-10-18,295000,,,
405212477,35 OAKDALE AVENUE KOGARAH NSW 2217,1991-09-02,260000,,,
405363481,84 HUDSON STREET HURSTVILLE NSW 2220,1991-08-07,200500,,,
405211785,16 LANGER STREET BANKSIA NSW 2216,1991-09-23,235000,,,
405212175,11 MOORE STREET BARDWELL PARK NSW 2207,1991-11-22,325000,,,
405373167,70 VILLIERS STREET GRAFTON NSW 2460,1991-02-18,108000,,,
405224863,2 CARRI STREET KEMPSEY NSW 2440,1991-11-01,18000,,,
405363964,19 RUSSELL AVENUE SANS SOUCI NSW 2219,1991-07-08,220000,,,
405221248,5 DAVID WATT CLOSE SAWTELL NSW 2452,1991-09-17,181500,,,
405373857,7 KEITH STREET LISMORE NSW 2480,1991-04-19,83000,,,
405374261,9 CURRIE STREET NORTH LISMORE NSW 2480,1991-05-09,28000,,,
405230021,9 CURRIE STREET LISMORE NSW 2480,1991-05-09,28000,,,
405208538,79 INVERNESS AVENUE PENSHURST NSW 2222,1991-06-21,255000,,,
405363615,79 INVERNESS AVENUE PENSHURST NSW 2222,1991-06-21,255000,,,
405363616,79 INVERNESS AVENUE PENSHURST NSW 2222,1991-06-21,255000,,,
405373795,64 PHILLIP DRIVE SOUTH WEST ROCKS NSW 2431,1991-07-09,35000,,,
405374131,39 KRUSEANA AVENUE GOONELLABAH NSW 2480,1991-11-22,137000,,,
405374015,20 STEVENSON STREET GOONELLABAH NSW 2480,1991-09-11,35000,,,
405374208,231 RIVER STREET MACLEAN NSW 2463,1991-04-19,115000,,,
405373504,12 WATERLOO STREET WOOLGOOLGA NSW 2456,1991-03-27,115000,,,
405225882,110 OLIVER AVENUE GOONELLABAH NSW 2480,1991-07-16,104000,,,
405374138,110 OLIVER AVENUE GOONELLABAH NSW 2480,1991-01-29,97160,,,
405374367,11 HOMESTEAD STREET KYOGLE NSW 2474,1991-07-05,110000,,,
405226797,13 MERRIGAN STREET KYOGLE NSW 2474,1991-11-11,78000,,,
405229100,3 BELVEDERE DRIVE LISMORE NSW 2480,1991-08-08,35000,,,
405375341,3 BELVEDERE DRIVE LISMORE NSW 2480,1991-08-08,35000,,,
405374528,227 BALLINA STREET LISMORE NSW 2480,1991-08-09,95500,,,
405363925,9 STOTTS AVENUE BARDWELL PARK NSW 2207,1991-11-22,192000,,,
